mkt,reporttimetypecode,loanadvances_tb,monetaryfund,saleablefasset,companycode,sumliab,borrowfund,cashanddepositcbank,borrowfromcbank_tb,stborrow,eutime,borrowfromcbank,premiumrec,sumshequity_tb,sname,premiumadvance_tb,reportdate,premiumrec_tb,settlementprovision_tb,inventory,zcfzl,accountpay_tb,tsatz,sellbuybackfasset,accountrec,fixedasset,agenttradesecurity_tb,publishname,agenttradesecurity,sellbuybackfasset_tb,scode,settlementprovision,combinetypecode,acceptdeposit_tb,borrowfund_tb,loanadvances,hycode,noticedate,cashanddepositcbank_tb,accountrec_tb,stborrow_tb,inventory_tb,advancereceive,ld,sumasset,premiumadvance,monetaryfund_tb,advancereceive_tb,accountpay,dataajusttype,acceptdeposit,saleablefasset_tb,sumshequity,tdetz
shzb,001,-,905402299.44,-,80329954,719546813.39,-,-,-,-,2020-04-15T16:32:03,-,-,0.0608888196320515,四方科技,-,2019-12-31T00:00:00,-,-,637768124.78,0.2919114756,-0.00735234907308401,0.201697,-,35667317.09,384462589.6,-,机械行业,-,-,603339,-,001,-,-,-,016043,2020-04-16T00:00:00,-,-0.298899717796603,-,0.05947103572787,362997230.51,0.02353958,2464948703.85,-,0.443927153573123,0.628070018090027,65042742.78,2,-,-,1745401890.46,0.772294
shzb,001,-,21460942000.0,-,80050642,188934417000.0,-,-,-,-,2020-04-15T20:52:11,-,-,0.243799240106349,上海电气,-,2019-12-31T00:00:00,-,-,27004499000.0,0.6735063446,0.489749031488898,0.283732,4050000.0,29337049000.0,16715637000.0,-,输配电气,-,-,601727,12853000.0,001,-,-,-,016020,2020-04-16T00:00:00,-,0.557119194708999,-,-0.033112111629591,535048000.0,0.01214187,280523589000.0,-,0.101422440553641,0.544123334083681,57922655000.0,2,-,-,91589172000.0,0.304028
zxb,001,-,1274707606.12,-,80165581,7814481285.19,-,-,-,-,2020-04-15T19:14:24,-,-,0.116335383916124,鸿路钢构,-,2019-12-31T00:00:00,-,-,4657119443.9,0.6127802386,0.133155118372297,0.223778,-,1677450352.34,2933289876.69,-,水泥建材,-,-,002541,-,001,-,-,-,016004,2020-04-16T00:00:00,-,0.0407484183082564,-,0.262323750835685,872063148.5,0.01171581,12752502108.24,-,0.194069161023582,0.366595344172747,1177710125.02,2,-,-,4938020823.05,0.303026
zxb,001,-,594265479.18,-,80018831,1743790922.8,-,-,-,-,2020-04-15T19:26:00,-,-,-0.0218171701225959,金达威,-,2019-12-31T00:00:00,-,-,474362382.02,0.3711340732,0.307044264725546,0.024323,-,391610465.5,519968767.97,-,食品饮料,-,-,002626,-,001,-,-,-,016012,2020-04-16T00:00:00,-,-0.0420967999094247,-,0.0408983456051682,15774712.75,0.02343621,4698547098.55,-,0.217849355726522,0.122131893002771,210010498.06,2,-,-,2954756175.75,0.113305
shzb,001,-,1624236099.78,-,10000563,12515617412.77,-,-,-,-,2020-04-15T20:16:36,-,-,0.466037728144743,张江高科,-,2019-12-31T00:00:00,-,-,11386498998.26,0.4885643038,-0.00891672247275382,0.302985,-,189013463.97,76316928.32,-,房地产,-,-,600895,-,001,-,-,-,016017,2020-04-16T00:00:00,-,-0.18163729735271,-,1.62297911675768,80487642.22,0.02194715,25617134355.01,-,-0.404638797291983,0.811079138668822,251937012.32,2,-,-,13101516942.24,0.167104
shzb,001,-,650095431.87,-,10000105,742366751.01,-,-,-,-,2020-04-15T18:12:34,-,-,0.123798247731691,乐凯胶片,-,2019-12-31T00:00:00,-,-,506622304.77,0.2501358818,-0.52077432335589,0.093403,-,217711209.43,412546761.63,-,材料行业,-,-,600135,-,001,-,-,-,016040,2020-04-16T00:00:00,-,-0.184281028332307,-,0.166433659049929,84721665.35,0.0304071,2967853894.58,-,0.298669953176938,0.14491235328404,104601751.91,2,-,-,2225487143.57,0.011398
cyb,001,-,279505482.44,-,80180098,542830269.48,-,-,-,-,2020-04-15T17:34:01,-,-,0.131861857020677,新天科技,-,2019-12-31T00:00:00,-,-,278044593.85,0.1941956973,0.317445154083269,0.132298,-,442459136.26,303506037.66,-,仪器仪表,-,-,300259,-,001,-,-,-,016021,2020-04-16T00:00:00,-,0.182753024001745,-,0.245421394017138,43886775.88,0.0406233,2795274442.81,-,-0.195631147738917,0.0927583367347552,252305610.41,2,-,-,2252444173.33,0.134114
shzb,001,-,139419433116.21,-,80080091,803686710991.58,-,-,-,-,2020-04-15T20:29:34,-,-,0.230718255850195,保利地产,-,2019-12-31T00:00:00,-,-,584001435001.13,0.7778551379,1.28722170771221,0.220574,-,1845278032.0,7471971557.62,-,房地产,-,-,600048,-,001,-,-,-,016017,2020-04-16T00:00:00,-,-0.0800538954571685,-,0.2307590637056,327812898917.99,0.01562317,1033208719569.41,-,0.22910915311553,0.0934568377194608,105325346286.78,2,-,-,229522008577.83,0.217708
shzb,001,-,2218021323.05,-,10000822,10101166362.05,-,-,-,-,2020-04-15T18:16:53,-,-,-0.0166547924672095,梅花生物,-,2019-12-31T00:00:00,-,-,2133081376.7,0.5228969095,0.231484039067166,0.013253,-,332242613.61,10890812542.64,-,食品饮料,-,-,600873,-,001,-,-,-,016012,2020-04-16T00:00:00,-,-0.288952466909751,-,0.142922826717185,889074229.43,0.00993619,19317701400.77,-,0.159690251475123,0.829921882758622,1395276656.24,2,-,-,9216535038.72,0.042174
cyb,001,-,47156181.79,-,80202049,129699077.54,-,-,-,-,2020-04-15T18:56:35,-,-,0.11098344597599,双飞股份,-,2019-12-31T00:00:00,-,-,72208638.03,0.2083512876,0.292798962098613,0.071698,-,113349182.92,248364102.37,-,机械行业,-,-,300817,-,001,-,-,-,016043,2020-04-16T00:00:00,-,0.0666498991418789,-,0.0430599526277552,1678472.99,0.02427547,622501924.71,-,-0.117972485872394,-0.459966870421105,43968030.22,2,-,-,492802847.17,-0.055238
,001,-,391892318.01,-,80373613,109245754.48,-,-,-,-,2020-04-15T19:14:24,-,-,0.157575660446225,凌志软件,-,2019-12-31T00:00:00,-,-,8633511.01,0.1382348099,-0.340121477014822,0.152975,-,76242900.22,210598827.7,-,,-,-,688588,-,001,-,-,-,,2020-04-16T00:00:00,-,0.26812224720649,-,-0.129783877134813,15492147.09,0.04673262,790291204.88,-,0.163361173455688,0.140137240840644,17066618.4,2,-,-,681045450.4,0.125096
cyb,001,-,544679398.32,-,80445515,309996503.21,-,-,-,-,2020-04-15T19:38:55,-,-,0.0929622725788272,彩讯股份,-,2019-12-31T00:00:00,-,-,21078125.41,0.1806213425,-0.353969163337395,0.018377,-,280847227.16,141336765.87,-,软件服务,-,-,300634,-,001,-,-,-,016057,2020-04-16T00:00:00,-,-0.207978573585911,-,-0.152085267597138,14450894.44,0.04577234,1716278369.24,-,-0.128172282644068,-0.466248160110154,114188795.08,2,-,-,1406281866.03,-0.222359
shzb,001,-,84190671.1,-,80476573,172659141.76,-,-,-,-,2020-04-15T17:05:29,-,-,0.099410690109976,原尚股份,-,2019-12-31T00:00:00,-,-,368122.0,0.2043517232,0.144797331200854,0.062061,-,311686093.81,335272586.45,-,交运物流,-,-,603813,-,001,-,-,-,016003,2020-04-16T00:00:00,-,0.135229822187527,-,-0.176771779911404,681772.77,0.02509961,844911601.75,-,0.188134114145912,0.164728802618144,55049457.23,2,-,-,672252459.99,-0.062009
,001,-,80644820.58,-,10001223,292346652.15,-,-,-,-,2020-04-15T20:28:42,-,-,0.0114330708214614,ST中基,-,2019-12-31T00:00:00,-,-,26084068.25,0.3949123147,-0.539318580067011,-0.396522,-,159119489.65,399835282.82,-,食品饮料,-,-,000972,-,001,-,-,-,016012,2020-04-16T00:00:00,-,-0.054764027014582,-,-0.892457313705062,6169385.01,0.01166095,740282440.65,-,0.425747499074916,-0.956410257472979,28000855.36,2,-,-,447935788.5,-0.627023
zxb,001,-,321031738.97,-,80198381,486942922.52,-,-,-,-,2020-04-15T16:51:33,-,-,0.0520712628178257,乔治白,-,2019-12-31T00:00:00,-,-,328025700.86,0.2943540149,0.540199262275769,0.057663,-,243908302.84,496742397.3,-,纺织服装,-,-,002687,-,001,-,-,-,016010,2020-04-16T00:00:00,-,0.085074444921017,-,0.141573106824915,137515327.27,0.02054076,1654276476.37,-,0.0116842072512645,-0.109944622642828,69520515.62,2,-,-,1167333553.85,0.071313
cyb,001,-,1318094659.71,-,80201108,208265405.67,-,-,-,-,2020-04-15T19:06:08,-,-,0.664018942740865,捷捷微电,-,2019-12-31T00:00:00,-,-,119514727.55,0.0848279408,0.613738572802872,0.573244,-,197695661.91,371157067.39,-,电子元件,-,-,300623,-,001,-,-,-,016022,2020-04-16T00:00:00,-,0.500909515209516,-,0.197703548196046,498853.16,0.09464407,2455151023.78,-,0.834754632424288,0.116978689520583,121634062.69,2,-,-,2246885618.11,-0.009625
zxb,001,-,6017103963.45,-,80008461,10973659462.37,-,-,-,-,2020-04-15T18:01:52,-,-,0.0208334216059037,三钢闽光,-,2019-12-31T00:00:00,-,-,3500065006.57,0.3686270613,-0.0431523551460201,0.05497,-,144560741.11,10332880400.2,-,钢铁行业,-,-,002110,-,001,-,-,-,016033,2020-04-16T00:00:00,-,3.80230422590729,-,0.399142596087019,1085495852.39,0.01614883,29769001288.5,-,-0.0486879408644741,0.0144756097198163,2151526716.34,2,-,-,18795341826.13,0.119064
cyb,001,-,837291786.89,-,80133654,1379924843.67,-,-,-,-,2020-04-15T20:18:56,-,-,0.147730122136076,宝通科技,-,2019-12-31T00:00:00,-,-,235400861.3,0.3432409342,0.403336660170788,0.242364,-,471499138.41,233541559.4,-,软件服务,-,-,300031,-,001,-,-,-,016057,2020-04-16T00:00:00,-,0.0577522828749069,-,0.108057407231249,9976004.97,0.01703288,4020280526.69,-,1.3069534288159,-0.171369895067447,305630485.44,2,-,-,2640355683.02,0.475082
cyb,001,-,166754508.3,-,80635536,437259541.88,-,-,-,-,2020-04-15T21:26:29,-,-,0.0165610596406442,欣锐科技,-,2019-12-31T00:00:00,-,-,303257347.59,0.2848962459,-0.418109663702634,-0.119709,-,352535908.3,114837917.16,-,汽车行业,-,-,300745,-,001,-,-,-,016035,2020-04-16T00:00:00,-,-0.176365558627424,-,0.0153091594201781,492533.85,0.02990683,1534802750.85,-,-0.0776157063759071,-0.791907764210327,192280627.83,2,-,-,1097543208.97,-0.341331
zxb,001,-,63014615.13,-,80139210,438662072.17,-,-,-,-,2020-04-15T15:50:58,-,-,0.0469294197180156,益盛药业,-,2019-12-31T00:00:00,-,-,1633710996.85,0.1757098618,0.192955327059572,-0.022164,-,185852581.23,430169459.48,-,医药制造,-,-,002566,-,001,-,-,-,016024,2020-04-16T00:00:00,-,0.0128413394894211,-,-0.0272031036882575,35266177.56,0.05007862,2496513671.23,-,0.62227645990367,0.834784472185126,25571803.42,2,-,-,2057851599.06,-0.253334
,001,-,446893493.19,-,81002870,237051230.51,-,-,-,-,2020-04-15T21:00:05,-,-,1.57719390640657,奥福环保,-,2019-12-31T00:00:00,-,-,150257304.63,0.2218837947,-0.166965540007501,0.850581,-,120592045.61,196806604.81,-,材料行业,-,-,688021,-,001,-,-,-,016040,2020-04-16T00:00:00,-,0.235202405561265,-,0.114219846897618,25824295.86,0.03697857,1068357564.29,-,19.877264651044,-0.173906019384339,46441233.31,2,-,-,831306333.78,-0.069462
shzb,001,-,506540760.64,-,80474376,2379834111.52,-,-,-,-,2020-04-15T18:41:33,-,-,0.255202706962644,苏博特,-,2019-12-31T00:00:00,-,-,186683085.98,0.4752326175,-0.210081466624137,0.416693,-,1777223828.26,1187826334.81,-,化工行业,-,-,603916,-,001,-,-,-,016041,2020-04-16T00:00:00,-,0.36833369088126,-,-0.0718947469972288,94792086.57,0.01432927,5007724688.89,-,1.03069634169942,1.45479349760001,273567796.21,2,-,-,2627890577.37,0.651287
shzb,001,-,1077638673.91,-,80277790,1442893100.04,-,-,-,-,2020-04-15T17:13:03,-,-,0.0940321321932606,桃李面包,-,2019-12-31T00:00:00,-,-,130851572.14,0.2782261908,0.301037548389727,0.326169,-,492732608.28,1544542108.97,-,食品饮料,-,-,603866,-,001,-,-,-,016012,2020-04-16T00:00:00,-,0.147544629156499,-,0.192017133393842,4506572.7,0.04374615,5186043398.64,-,-0.243359767395247,3.04866012983084,414233505.67,2,-,-,3743150298.6,1.94999
shzb,001,-,2090566.33,-,10000715,90700353.63,-,-,-,-,2020-04-15T19:09:09,-,-,0.19030414279741,园城黄金,-,2019-12-31T00:00:00,-,-,103092448.88,0.5968433243,0.00321186673864291,-0.044265,-,651346.63,3939656.04,-,贵金属,-,-,600766,-,001,-,-,-,016052,2020-04-16T00:00:00,-,-0.334351934628454,-,0.0,3632795.24,0.01609818,151966772.41,-,0.313082491889076,-0.453363612125499,24730554.61,2,-,-,61266418.78,-0.156542
,001,-,298830045.43,-,80080326,279663902.59,-,-,-,-,2020-04-14T20:25:16,-,-,0.0277679280385166,*ST东南,-,2019-12-31T00:00:00,-,-,154173469.53,0.1115178907,0.436754488598829,-0.346606,-,96388411.4,1613446588.17,-,包装材料,-,-,002263,-,001,-,-,-,016053,2020-04-15T00:00:00,-,-0.157744586332216,-,0.00335848834273843,46086737.05,0.0375915,2507794048.52,-,-0.615867756102091,-0.195502042157022,89446637.47,2,-,-,2228130145.93,-0.832554
shzb,001,-,1217249370.93,-,80425998,867643612.67,-,-,-,-,2020-04-14T20:01:16,-,-,0.0816821054959983,世运电路,-,2019-12-31T00:00:00,-,-,232343648.82,0.2510858261,0.305604307905476,0.086986,-,686838222.11,1040630089.88,-,电子元件,-,-,603920,-,001,-,-,-,016022,2020-04-15T00:00:00,-,0.209761903433642,-,0.0643713422443588,2816822.32,0.02779161,3455565876.31,-,0.445541628936868,-0.0250664646706779,660619022.63,2,-,-,2587922263.64,0.103119
shzb,001,-,992926362.52,-,10000264,13939750372.68,-,-,-,-,2020-04-14T18:37:12,-,-,0.105150608377127,瀚蓝环境,-,2019-12-31T00:00:00,-,-,354922579.43,0.6615637873,0.575222079135371,0.275386,-,906731629.8,4588959009.37,-,公用事业,-,-,600323,-,001,-,-,-,016006,2020-04-15T00:00:00,-,1.18703957587089,-,0.975133852161339,155136588.02,0.00487687,21070909018.92,-,-0.197605804096394,-0.359594513952456,2132142906.11,2,-,-,7131158646.24,0.384485
,001,-,109317969.73,-,80462544,475564221.37,-,-,-,-,2020-04-14T21:49:11,-,-,0.202007209069389,有方科技,-,2019-12-31T00:00:00,-,-,200758143.39,0.4812202072,0.809006285647318,0.324925,-,372767404.67,6002637.08,-,通讯行业,-,-,688159,-,001,-,-,-,016015,2020-04-15T00:00:00,-,0.21998022314605,-,0.854158665194038,3095062.52,0.01925492,988246574.5,-,0.137187020970836,-0.546167278112893,236142393.4,2,-,-,512682353.13,0.489085
cyb,001,-,80574780.21,-,80635532,288633816.21,-,-,-,-,2020-04-14T20:10:47,-,-,1.29143422047909,值得买,-,2019-12-31T00:00:00,-,-,4846604.56,0.2776673176,0.699592322838446,1.006237,-,201798269.07,295124964.58,-,电子信息,-,-,300785,-,001,-,-,-,016014,2020-04-15T00:00:00,-,0.464167140624526,-,5.32517822092295,1168604.85,0.04695996,1039495100.59,-,10.8036473400535,0.195205303375772,38529056.52,2,-,-,750861284.38,0.515535
zxb,001,-,1523666693.33,-,10001403,3244092699.56,-,-,-,-,2020-04-14T22:05:46,-,-,0.13560966524699,亿帆医药,-,2019-12-31T00:00:00,-,-,598186582.87,0.2931638711,0.0978858693774831,0.132065,-,945291891.59,897683431.57,-,医药制造,-,-,002019,-,001,-,-,-,016024,2020-04-15T00:00:00,-,0.0581891521835475,-,0.251876195383698,69129058.19,0.01220928,11065799777.53,-,-0.0636821916519771,0.146130790254958,398577090.91,2,-,-,7821707077.97,0.123607
cyb,001,-,124101918.54,-,80474372,261594799.13,-,-,-,-,2020-04-14T21:28:16,-,-,0.126388720914982,双一科技,-,2019-12-31T00:00:00,-,-,164121679.11,0.2029015114,0.423251329746565,0.204824,-,264389340.19,179566090.44,-,机械行业,-,-,300690,-,001,-,-,-,016043,2020-04-15T00:00:00,-,0.202637967642555,-,0.415494900231734,38551458.48,0.0382839,1289269839.77,-,0.648597837327283,2.00114824492243,129789612.82,2,-,-,1027675040.64,0.658527
zxb,001,-,439279545.93,-,80143392,1411616861.73,-,-,-,-,2020-04-14T17:22:03,-,-,0.0266555477428814,众业达,-,2019-12-31T00:00:00,-,-,935674622.17,0.2631117908,0.221199448075952,0.006871,-,1050956665.64,644440689.59,-,输配电气,-,-,002441,-,001,-,-,-,016020,2020-04-15T00:00:00,-,0.0646717042292936,-,0.0924885602483243,208513644.76,0.02959759,5365084010.13,-,-0.276840721707386,-0.103930715678727,643194252.93,2,-,-,3953467148.4,-0.04469
shzb,001,-,77221952.99,-,80628274,978943009.81,-,-,-,-,2020-04-14T18:37:11,-,-,0.141704305857022,长城科技,-,2019-12-31T00:00:00,-,-,450518948.09,0.3377773315,0.572806440268045,0.53822,-,667438386.79,212936111.41,-,输配电气,-,-,603897,-,001,-,-,-,016020,2020-04-15T00:00:00,-,0.280462645018936,-,0.122461867848516,3168963.16,0.0578118,2898190371.37,-,-0.289307455593636,3.11570927086564,183745235.5,2,-,-,1919247361.56,3.820437
cyb,001,-,320195368.81,-,80198892,96646933.82,-,-,-,-,2020-04-14T17:25:05,-,-,0.126604941670375,博士眼镜,-,2019-12-31T00:00:00,-,-,89355039.27,0.1446802338,0.243972108337148,0.132749,-,28167046.34,52034861.27,-,商业百货,-,-,300622,-,001,-,-,-,016036,2020-04-15T00:00:00,-,0.115170139156008,-,0.101240561570221,9686326.04,0.0533968,668003716.12,-,0.0245040083163697,0.39471315875808,40021355.34,2,-,-,571356782.3,0.170486
zxb,001,-,281773403.22,-,80431584,585224025.6,-,-,-,-,2020-04-14T20:03:13,-,-,0.157151134732167,元隆雅图,-,2019-12-31T00:00:00,-,-,118691655.35,0.4418760269,0.357381138477925,0.31687,-,576305335.1,9167428.54,-,文化传媒,-,-,002878,-,001,-,-,-,016039,2020-04-15T00:00:00,-,0.147733361510405,-,1.63822614797463,27924632.28,0.01870106,1324407729.83,-,0.632606017151192,1.82006891931204,220804153.49,2,-,-,739183704.23,0.594928
zxb,001,-,569495901.37,-,80135462,2490258511.32,-,-,-,-,2020-04-14T20:27:13,-,-,0.0295908675770424,皇氏集团,-,2019-12-31T00:00:00,-,-,119357862.79,0.5035274224,-0.284355035077553,0.03469,-,366337446.57,870645683.56,-,食品饮料,-,-,002329,-,001,-,-,-,016012,2020-04-15T00:00:00,-,-0.56822442171017,-,-0.220832302424799,56652620.92,0.01056574,4945626395.91,-,0.283102310889273,-0.190251490048424,157624863.65,2,-,-,2455367884.59,0.039767
shzb,001,-,1108509231.31,-,10000161,716783253.17,-,-,-,-,2020-04-14T16:30:34,-,-,-0.0676813447497105,生物股份,-,2019-12-31T00:00:00,-,-,245294801.84,0.1283205796,-0.0890649635753409,-0.115208,-,576253532.88,1195016713.73,-,农药兽药,-,-,600201,-,001,-,-,-,016050,2020-04-15T00:00:00,-,-0.248494639273105,-,-0.216444466894949,72768571.91,0.04915192,5585879172.02,-,-0.358655422037817,0.00331782690528066,295235026.61,2,-,-,4869095918.85,-0.342791
cyb,001,-,125908955.71,-,80174269,373129517.97,-,-,-,-,2020-04-14T21:27:44,-,-,0.00585855067761233,开尔新材,-,2019-12-31T00:00:00,-,-,245967283.18,0.2874371555,0.382784583337781,0.098274,-,257551399.48,213517560.6,-,材料行业,-,-,300234,-,001,-,-,-,016040,2020-04-15T00:00:00,-,0.328671496952606,-,0.243300338060275,76434051.03,0.02682214,1298125558.21,-,0.318211860352793,-0.254345544206182,114983538.06,2,-,-,924996040.24,0.422205
cyb,001,-,277670888.43,-,80198460,1987518403.0,-,-,-,-,2020-04-14T20:20:12,-,-,0.0715674240344313,雪浪环境,-,2019-12-31T00:00:00,-,-,688566106.96,0.5981589934,0.813656297815349,0.256189,-,686315557.35,563470422.28,-,机械行业,-,-,300385,-,001,-,-,-,016043,2020-04-15T00:00:00,-,0.404661188737493,-,0.568745015761231,456499651.2,0.0127881,3322725939.11,-,0.22080764428405,0.471929167612222,385751509.79,2,-,-,1335207536.11,0.420618
szzb,001,-,12991687927.55,110353950449.4,10000961,170920471751.16,-,-,-,-,2020-04-14T20:10:21,-,173113222.14,0.320548825728798,天茂集团,-0.0954141091090268,2019-12-31T00:00:00,-0.268586623267661,-,-,0.8326457177,-,0.151581,6179753000.0,-,-,-,保险,-,0.340220564012512,000627,-,001,-,-,-,016028,2020-04-15T00:00:00,-,-,-,-,-,-,205273945588.93,19936488.13,-0.290749772308434,-,-,2,-,0.833464431659815,34353473837.77,0.122708
zxb,001,-,167378591.37,-,80958310,277459090.28,-,-,-,-,2020-04-15T00:04:55,-,-,0.221822997580999,芯瑞达,-,2019-12-31T00:00:00,-,-,41431108.14,0.3500901684,-0.0867328948457305,0.149008,-,180447421.05,127090301.11,-,电子元件,-,-,002983,-,001,-,-,-,016022,2020-04-15T00:00:00,-,0.035538459946936,-,-0.275427681070258,340828.58,0.02474911,792536081.74,-,2.00721539147746,-0.698911695033865,129513159.6,2,-,-,515076991.46,0.034551
,001,-,3222508375.73,-,80198815,498516864.48,-,-,-,-,2020-04-14T19:56:16,-,-,0.473975261113854,昊海生科,-,2019-12-31T00:00:00,-,-,239988227.06,0.0810350208,-0.00154605136930925,0.386695,-,381990938.69,534488811.79,-,医药制造,-,-,688366,-,001,-,-,-,016024,2020-04-15T00:00:00,-,-0.00657143449207639,-,0.214326715693019,-,0.1096042,6151869396.17,-,1.23359230818632,-,36785876.99,2,-,-,5653352531.69,-0.170392
shzb,001,-,392528688.48,-,80198784,1055021866.13,-,-,-,-,2020-04-14T15:37:05,-,-,0.107077221945585,上机数控,-,2019-12-31T00:00:00,-,-,356264388.81,0.3819011655,1.98462640269007,0.582215,-,401366955.29,602176403.2,-,专用设备,-,-,603185,-,001,-,-,-,016061,2020-04-15T00:00:00,-,0.333378659349455,-,0.519970833642134,35824097.53,0.01549098,2762552098.09,-,-0.581281842865675,-0.41802679024436,246008654.73,2,-,-,1707530231.96,4.181164
cyb,001,-,157449463.19,-,80914769,930414231.58,-,-,-,-,2020-04-14T21:28:16,-,-,0.939541780694235,宇瞳光学,-,2019-12-31T00:00:00,-,-,256809356.96,0.4385105916,0.322217334549254,0.644617,-,304336654.4,535978801.82,-,电子元件,-,-,300790,-,001,-,-,-,016022,2020-04-15T00:00:00,-,0.199075027201181,-,-0.00321121436786042,1131692.14,0.01364986,2121759997.07,-,3.34729760926145,3.1752771918891,342365838.69,2,-,-,1191345765.49,0.37659
cyb,001,-,105691468.76,-,80463380,431399815.33,-,-,-,-,2020-04-14T21:20:12,-,-,0.25617271765739,亿联网络,-,2019-12-31T00:00:00,-,-,266634646.47,0.089367162,0.393972499402055,0.287278,-,398735941.04,93058381.51,-,通讯行业,-,-,300628,-,001,-,-,-,016015,2020-04-15T00:00:00,-,0.288827333642434,-,0.350772558987007,21479302.44,0.10286662,4827274422.22,-,-0.716258183561656,1.32249706394345,198519024.18,2,-,-,4395874606.89,0.721689
shzb,001,-,601191423.32,-,80436320,1217250423.43,-,-,-,-,2020-04-14T20:01:16,-,-,1.6167033029265,移远通信,-,2019-12-31T00:00:00,-,-,724338080.95,0.4151641904,0.884154792945242,1.268542,-,480932487.85,159112536.14,-,电子元件,-,-,603236,-,001,-,-,-,016022,2020-04-15T00:00:00,-,1.27364738459917,-,0.464328884277678,29136712.76,0.02101458,2931973545.61,-,1.12093561110692,0.421093108474353,723773777.03,2,-,-,1714723122.18,0.910463
cyb,001,-,202637354.92,-,80457581,95261156.59,-,-,-,-,2020-04-14T21:41:13,-,-,0.169256344509711,耐普矿机,-,2019-12-31T00:00:00,-,-,95144312.37,0.1554848491,-0.0568221251031256,0.083153,-,76523056.57,169549820.72,-,专用设备,-,-,300818,-,001,-,-,-,016061,2020-04-15T00:00:00,-,-0.238861130005498,-,-0.0548057169553528,4334035.49,0.04176879,612671634.07,-,0.357589011336338,-0.781197460195851,53111294.68,2,-,-,517410477.48,-0.226302
