companycode,totaloperateexp,reportdate,financeexp,incometax,commreve_commexp,intnreve_tb,tystz,yltz,sumprofit,operateexp,parentnetprofit,operateexp_tb,mkt,indemnityexp,surrenderpremium,sjltz,noticedate,premiumearned,combinetypecode,reporttimetypecode,operateprofit,sjlktz,operatemanageexp,hycode,yyzc,premiumearned_tb,intreve_intexp,eutime,commnreve_tb,operatetax,manageexp,investincome,saleexp,kcfjcxsyjlr,totaloperatereve,totaloperateexp_tb,scode,commnreve,publishname,sname,dataajusttype,intnreve,operatereve
10001204,37648341100.28,2019-12-31T00:00:00,165073562.49,475106722.37,-,-,-0.013251,0.380576,2066473271.4,35657514440.78,1223385741.48,-0.0310811415803485,szzb,-,-,0.351593,2020-04-01T00:00:00,-,001,001,2031937617.49,0.4841570487,-,016035,35657514440.78,-,-,2020/3/31 20:53:19,-,155301781.17,278898544.81,-,1160235390.83,1154458961.14,39842820013.1,-0.0258117298306004,000951,-,汽车行业,中国重汽,2,-,-
10001382,1330136233.99,2019-12-31T00:00:00,35028773.3,4811902.8,-,-,0.380933,-0.104269,20219331.82,1064266483.35,3597291.99,0.493705223697714,shzb,-,-,-0.324295,2020-04-01T00:00:00,-,001,001,12799213.61,-3.9095947716,-,016012,1064266483.35,-,-,2020/3/31 18:26:16,-,10990879.16,93227319.23,-,118924223.63,-7046033.01,1330101539.51,0.447795742726962,600962,-,食品饮料,国投中鲁,2,-,-
10001146,77498998021.92,2019-12-31T00:00:00,434054838.78,250176964.79,-,-,0.18805,1.057448,6430733157.01,72150061066.97,5041999768.06,0.144633520789262,szzb,-,-,1.957797,2020-04-01T00:00:00,-,001,001,6668704622.37,1.5957540949,-,016009,72150061066.97,-,-,2020/4/1 10:32:44,-,141657402.06,2702098353.4,-,1813491200.26,5272134091.2,82050539486.67,0.150777086162786,000876,-,农牧饲渔,新希望,2,-,-
80558814,843714317.46,2019-12-31T00:00:00,-3681208.5,25045972.48,-,-,0.032589,-0.004734,197764542.96,755151856.77,172718570.48,0.0412121228294253,shzb,-,-,0.036385,2020-04-01T00:00:00,-,001,001,192104028.4,-0.0327165377,-,016061,755151856.77,-,-,2020/4/1 0:21:55,-,5400860.53,20034575.73,-,21307854.77,150176957.84,1017678343.33,0.0465314741900185,603095,-,专用设备,越剑智能,2,-,-
80396734,243357011.76,2019-12-31T00:00:00,-171415.33,15900021.35,-,-,0.593787,0.599559,113959868.0,30956387.67,97818385.56,0.215735796089767,,-,-,0.574226,2020-04-01T00:00:00,-,001,001,109339970.03,0.6550305538,-,016047,30956387.67,-,-,2020/3/31 19:16:52,-,2890547.53,15204497.89,-,176027620.59,87898209.05,354319330.18,0.57066700910485,688085,-,医疗行业,三友医疗,2,-,-
80553427,936596442.81,2019-12-31T00:00:00,980901.03,17177125.57,-,-,0.190505,0.194356,122275924.44,831664234.43,104459561.93,0.192092056670244,zxb,-,-,0.18599,2020-04-01T00:00:00,-,001,001,123677204.58,0.0131032919,-,016017,831664234.43,-,-,2020/3/31 20:27:19,-,6520387.99,80178342.22,-,17252577.14,84501748.3,1054603480.18,0.191090508249429,002968,-,房地产,新大正,2,-,-
10000319,5470224488.55,2019-12-31T00:00:00,64581350.81,2326623.48,-,-,-0.01824,2.140886,304352078.91,4790029512.2,302025455.43,-0.0416553064668935,,-,-,-0.884162,2020-04-01T00:00:00,-,001,001,297421431.63,1.9298060149,-,016033,4790029512.2,-,-,2020/3/31 16:09:44,-,66133340.54,163385665.87,-,84158480.92,209082733.7,5741067979.61,-0.0796309716418422,600399,-,钢铁行业,ST抚钢,2,-,-
80502443,1625796807.81,2019-12-31T00:00:00,-760152.31,36697770.23,-,-,0.101961,0.314451,292857884.28,1472937519.77,256160114.05,0.0647479576424795,shzb,-,-,0.300129,2020-04-01T00:00:00,-,001,001,293944495.75,0.3108946868,-,016041,1472937519.77,-,-,2020/3/31 17:06:35,-,8583845.74,35031947.27,-,39369628.93,228428719.85,1894098478.37,0.0675967738910254,603181,-,化工行业,皇马科技,2,-,-
80357746,1157240206.77,2019-12-31T00:00:00,10012958.75,6040246.68,-,-,0.265075,2.159716,23235525.03,1098665874.68,19826625.77,0.276647563837877,zxb,-,-,2.412813,2020-04-01T00:00:00,-,001,001,30602501.81,3.1539809207,-,016003,1098665874.68,-,-,2020/3/31 19:51:55,-,4799188.07,25642785.22,-,15615500.68,20196711.98,1199992466.69,0.235613427828435,002800,-,交运物流,天顺股份,2,-,-
10000825,1773495347.75,2019-12-31T00:00:00,97929142.26,18203965.2,-,-,0.322292,1.765028,86805383.78,1404274867.15,53999883.71,0.279792217684633,shzb,-,-,2.451506,2020-04-01T00:00:00,-,001,001,70388559.63,1.6675736683,-,016044,1404274867.15,-,-,2020/3/31 20:04:49,-,25687293.69,112889849.73,-,65890259.11,14516577.3,1854842208.09,0.268659780744143,600876,-,玻璃陶瓷,洛阳玻璃,2,-,-
80024016,568285520.64,2019-12-31T00:00:00,-6602097.99,122888.31,-,-,0.106715,0.975489,13790831.78,428136685.52,13983044.7,0.193688774457976,cyb,-,-,0.676546,2020-04-01T00:00:00,-,001,001,10869322.34,-0.0968067957,-,016043,428136685.52,-,-,2020/3/31 18:06:09,-,5033454.57,63743342.53,-,41865857.32,-24095933.35,513336356.69,0.118115368011232,300105,-,机械行业,龙源技术,2,-,-
10002291,91408986015.92,2019-12-31T00:00:00,-351029083.69,569823510.79,54222407.06,-,-0.030427,-0.233502,5100556381.09,79684487295.85,4496874893.92,-0.0220475512251735,shzb,-,-,-0.136431,2020-04-01T00:00:00,-,001,001,4776843557.05,0.0239736006,-,016035,79684487295.85,-,709806595.92,2020/3/31 20:07:51,0.826782782094767,3168603013.96,1955453366.52,-,3896669879.09,3982000000.0,96210688818.8,-0.0170256802310596,601633,54222407.06,汽车行业,长城汽车,2,709806595.92,-
80128182,325246672000.0,2019-12-31T00:00:00,2498264000.0,2205339000.0,-,-,0.169593,-0.049796,9782158000.0,299247115000.0,6599712000.0,0.182224995044484,shzb,-,-,0.035805,2020-04-01T00:00:00,-,001,001,9342416000.0,-0.0552613267,-,016005,299247115000.0,-,-,2020/3/31 21:46:25,-,1896372000.0,9354662000.0,-,2315815000.0,5812260000.0,338637609000.0,0.178392019106312,601618,-,工程建设,中国中冶,2,-,-
80106522,1323425819.31,2019-12-31T00:00:00,-13401026.04,24772600.05,-,-,0.112662,0.224755,244309850.04,950231893.54,212416459.45,0.113250693937415,cyb,-,-,0.359956,2020-04-01T00:00:00,-,001,001,242318690.62,0.3421565033,-,016021,950231893.54,-,-,2020/3/31 17:56:46,-,14384913.48,158206231.81,-,143246972.37,204838845.88,1544752374.83,0.101007932885634,300114,-,仪器仪表,中航电测,2,-,-
80086877,527530357006.0,2019-12-31T00:00:00,5931319285.0,5093719366.0,-,-,0.130218,0.056208,26713545844.0,484003466663.0,20107557825.0,0.13971529866593,shzb,-,-,0.021704,2020-04-01T00:00:00,-,001,001,26592670506.0,-0.0575423393,-,016005,484003466663.0,-,-,2020/3/31 22:03:51,-,2111648149.0,21734512162.0,-,1157690392.0,16616783566.0,554792365252.0,0.135207883730985,601800,-,工程建设,中国交建,2,-,-
80031238,77429532543.95,2019-12-31T00:00:00,288529420.94,398544308.33,-,-,0.004375,-0.219178,3325553560.92,73422166637.74,2803495055.06,0.0230599266590992,shzb,-,-,0.036755,2020-04-01T00:00:00,-,001,001,3371589440.55,0.8741654467,-,016003,73422166637.74,-,-,2020/3/31 20:02:24,-,198278766.24,2595380588.72,-,851739192.62,2072605347.44,77650091275.3,0.0166454157118531,601598,-,交运物流,中国外运,2,-,-
10000011,165449505857.0,2019-12-31T00:00:00,10708586167.0,2434897405.0,-,-,0.021333,0.271545,4812811296.0,148172342204.0,1686459523.0,-0.0165080525097698,shzb,-,-,0.172063,2020-04-01T00:00:00,-,001,001,4639162183.0,-0.4507411771,-,016007,148172342204.0,-,-,2020/3/31 21:05:49,-,1832974908.0,4553687087.0,-,116893772.0,780116447.0,173484800604.0,-0.0108158194668945,600011,-,电力行业,华能国际,2,-,-
10000450,2676307873.9,2019-12-31T00:00:00,259073442.72,529529508.08,1968220717.73,-,0.432733,0.255354,1850168814.82,1095246342.84,1318851954.09,0.990296355701696,shzb,-,-,0.138822,2020-04-01T00:00:00,-,001,001,1988085293.16,0.3171629985,-,016058,1095246342.84,-,-155645540.3,2020/3/31 16:51:45,0.232501728018413,36464075.55,951931294.05,-,42148345.5,1239935870.25,3802455412.49,0.707252363300959,600643,1968220717.73,多元金融,爱建集团,2,-155645540.3,-
10000284,1625269338.42,2019-12-31T00:00:00,13998772.78,28323761.25,-,-,0.090081,0.323097,116689040.41,1305760386.15,89422515.5,0.0555696170641227,shzb,-,-,0.338769,2020-04-01T00:00:00,-,001,001,119198476.5,0.3281359441,-,016025,1305760386.15,-,-,2020/3/31 18:39:50,-,16008944.62,99114920.51,-,135043644.02,85371768.26,1756045297.88,0.0859845629186325,600356,-,造纸印刷,恒丰纸业,2,-,-
80104004,65452687855.0,2019-12-31T00:00:00,26294921.0,-417186243.0,-,-,-0.175124,-0.512086,6293959326.0,55148022098.0,6617537435.0,-0.053101915441202,shzb,-,-,-0.393034,2020-04-01T00:00:00,-,001,001,5681710451.0,-0.6082343163,-,016035,55148022098.0,-,347409357.0,2020/3/31 18:41:45,-,1355522908.0,3243766082.0,-,4553401795.0,3840520528.0,59704321649.0,-0.0713882070632892,601238,-,汽车行业,广汽集团,2,347409357.0,-
10000427,73062741.64,2019-12-31T00:00:00,2037964.97,9539748.41,-,-,0.013046,-0.045567,71218861.47,23461598.31,67130915.65,-0.1684179358645,shzb,-,-,-0.007836,2020-04-01T00:00:00,-,001,001,67626572.7,0.1874219248,-,016042,23461598.31,-,-,2020/3/31 19:10:11,-,5299354.61,42263823.75,-,-,58873995.53,49452622.41,-0.0298278692378154,600620,-,综合行业,天宸股份,2,-,-
80037760,131262308000.0,2019-12-31T00:00:00,6168967000.0,1852593000.0,-,-,-0.004341,-0.065961,9104639000.0,113245845000.0,6408576000.0,-0.0163809629857742,shzb,-,-,-0.12646,2020-04-01T00:00:00,-,001,001,9178331000.0,-0.0673916409,-,016001,113245845000.0,-,-,2020/3/31 19:34:18,-,273635000.0,4445259000.0,-,6637239000.0,6173872000.0,136180690000.0,-0.00409485384358834,601111,-,民航机场,中国国航,2,-,-
80103370,84570223854.62,2019-12-31T00:00:00,3397042746.61,2755672377.61,-,-,0.104823,0.209563,7933820047.39,67402240134.58,3693582654.45,0.110036885185551,shzb,-,-,0.132845,2020-04-01T00:00:00,-,001,001,7945282984.64,0.1038672778,-,016004,67402240134.58,-,-,2020/3/31 18:33:48,-,3405479644.18,7056088671.56,-,3076483834.81,3204906605.19,91829311097.05,0.0962473401089851,601992,-,水泥建材,金隅集团,2,-,-
80161168,346404113.39,2019-12-31T00:00:00,-1656023.79,656844.38,-,-,0.306855,3.020421,59316571.58,204371407.76,58659727.2,0.308751475767219,cyb,-,-,3.340199,2020-04-01T00:00:00,-,001,001,62785562.17,0.8787854781,-,016022,204371407.76,-,-,2020/3/31 20:00:46,-,3820414.68,67773457.12,-,10079230.32,-2516680.36,339351160.33,0.259741824248407,300223,-,电子元件,北京君正,2,-,-
10001051,1244154799.65,2019-12-31T00:00:00,52165826.77,13808626.12,-,-,-0.335263,-1.095633,-33045016.49,959693618.32,-48569079.1,-0.302014928674,,-,-,-1.181858,2020-04-01T00:00:00,-,001,001,-27607862.21,0.7144325154,-,016041,959693618.32,-,-,2020/3/31 20:22:54,-,19121180.48,96236213.12,-,110281923.51,-65354987.51,1214654424.56,-0.3771217307061,000737,-,化工行业,ST南风,2,-,-
80115432,8528502513.52,2019-12-31T00:00:00,-24508795.89,134160318.13,-,-,0.144788,0.073384,939920431.4,6310180384.09,824105192.42,0.138155762372769,zxb,-,-,0.092608,2020-04-01T00:00:00,-,001,001,942794111.58,0.3247871306,-,016019,6310180384.09,-,-,2020/3/31 19:41:21,-,47037809.14,388885835.59,-,1476528474.62,754001863.43,9351439510.07,0.127085413778202,002242,-,家电行业,九阳股份,2,-,-
10000464,16832563507.13,2019-12-31T00:00:00,765506994.15,1064609323.06,-,-,0.038622,0.207155,3620702807.52,13563188689.53,2315414232.3,0.110495022056361,shzb,-,-,0.076451,2020-04-01T00:00:00,-,001,001,3605448381.32,0.3478899935,-,016017,13563188689.53,-,-,2020/3/31 21:29:27,-,1203116184.49,893185943.14,-,404549677.74,1945674542.81,19478393074.75,0.030423319881644,600657,-,房地产,信达地产,2,-,-
10000573,24299890918.0,2019-12-31T00:00:00,1496586414.0,93750584.0,-,-,0.127597,0.004709,590872197.0,20590531322.0,514930143.0,0.138712859889551,shzb,-,-,0.162357,2020-04-01T00:00:00,-,001,001,604612985.0,1.5641097882,-,016043,20590531322.0,-,-,2020/3/31 19:04:14,-,108028681.0,1095131287.0,-,122517036.0,311117615.0,24595587883.0,0.122328217991654,600320,-,机械行业,振华重工,2,-,-
10000301,5430731984.0,2019-12-31T00:00:00,464164014.0,1221286273.0,-,-,0.010951,-0.021016,5521770982.0,4576009545.0,4199704372.0,0.000353001889741796,shzb,-,-,-0.040419,2020-04-01T00:00:00,-,001,001,5541967394.0,0.0862618182,-,016002,4576009545.0,-,-,2020/4/1 16:59:30,-,126990737.0,227595890.0,-,35971797.0,4186308063.0,10078181219.0,-0.0157166315101091,600377,-,高速公路,宁沪高速,2,-,-
10001242,499375341.69,2019-12-31T00:00:00,61518244.68,9601743.55,-,-,0.069877,1.260468,101232452.64,302059486.2,105480248.28,-0.0676578797960219,szzb,-,-,1.270201,2020-04-01T00:00:00,-,001,001,96187538.04,1.1037501333,-,016007,302059486.2,-,-,2020/3/31 19:07:15,-,7739485.4,126023524.97,-,2034600.44,39104215.1,596851052.35,-0.0778997456107367,000993,-,电力行业,闽东电力,2,-,-
10000087,124131000000.0,2019-12-31T00:00:00,6332000000.0,819000000.0,-,-,0.051597,0.171062,4302000000.0,107200000000.0,3195000000.0,0.0468034411710137,shzb,-,-,0.179402,2020-04-01T00:00:00,-,001,001,3464000000.0,0.3273009307,-,016001,107200000000.0,-,-,2020/3/31 20:33:52,-,307000000.0,3784000000.0,-,6348000000.0,2567000000.0,120860000000.0,0.0512894346813466,600115,-,民航机场,东方航空,2,-,-
10000825,1773495347.75,2019-12-31T00:00:00,97929142.26,18203965.2,-,-,0.322292,1.765028,86805383.78,1404274867.15,53999883.71,0.279792217684633,shzb,-,-,2.451506,2020-04-01T00:00:00,-,001,001,70388559.63,1.6675736683,-,016044,1404274867.15,-,-,2020/3/31 20:04:49,-,25687293.69,112889849.73,-,65890259.11,14516577.3,1854842208.09,0.268659780744143,600876,-,玻璃陶瓷,洛阳玻璃,2,-,-
10001204,37648341100.28,2019-12-31T00:00:00,165073562.49,475106722.37,-,-,-0.013251,0.380576,2066473271.4,35657514440.78,1223385741.48,-0.0310811415803485,szzb,-,-,0.351593,2020-04-01T00:00:00,-,001,001,2031937617.49,0.4841570487,-,016035,35657514440.78,-,-,2020/3/31 20:53:19,-,155301781.17,278898544.81,-,1160235390.83,1154458961.14,39842820013.1,-0.0258117298306004,000951,-,汽车行业,中国重汽,2,-,-
10001382,1330136233.99,2019-12-31T00:00:00,35028773.3,4811902.8,-,-,0.380933,-0.104269,20219331.82,1064266483.35,3597291.99,0.493705223697714,shzb,-,-,-0.324295,2020-04-01T00:00:00,-,001,001,12799213.61,-3.9095947716,-,016012,1064266483.35,-,-,2020/3/31 18:26:16,-,10990879.16,93227319.23,-,118924223.63,-7046033.01,1330101539.51,0.447795742726962,600962,-,食品饮料,国投中鲁,2,-,-
10001146,77498998021.92,2019-12-31T00:00:00,434054838.78,250176964.79,-,-,0.18805,1.057448,6430733157.01,72150061066.97,5041999768.06,0.144633520789262,szzb,-,-,1.957797,2020-04-01T00:00:00,-,001,001,6668704622.37,1.5957540949,-,016009,72150061066.97,-,-,2020/4/1 10:32:44,-,141657402.06,2702098353.4,-,1813491200.26,5272134091.2,82050539486.67,0.150777086162786,000876,-,农牧饲渔,新希望,2,-,-
10000156,27147636484.03,2019-12-31T00:00:00,865438758.32,782231353.4,-,-,0.147156,0.270969,4525752634.36,11543421122.03,3321617566.05,0.113659175845407,shzb,-,-,0.226629,2020-03-31T00:00:00,-,001,001,4493555075.4,0.0689853327,-,016024,11543421122.03,-,-,2020/3/30 22:31:36,-,259836055.94,2590781456.11,-,9846758447.35,2233957491.68,28585152033.18,0.152671736897144,600196,-,医药制造,复星医药,2,-,-
10000757,76856058161.0,2019-12-31T00:00:00,784811228.0,583837841.0,-,-,-0.045014,-0.773468,2297755710.0,71315481915.0,1128148980.0,0.021785230826588,shzb,-,-,-0.810181,2020-03-31T00:00:00,-,001,001,1831577615.0,-0.6788321121,-,016033,71315481915.0,-,-,2020/3/30 20:19:10,-,580515703.0,2378932727.0,-,949844233.0,1635501579.0,78262846004.0,0.0287704452142356,600808,-,钢铁行业,马钢股份,2,-,-
10001112,1661508189.35,2019-12-31T00:00:00,-12036453.95,25949855.81,-,-,-0.132079,0.207209,84525797.05,1552275479.81,60299774.9,-0.157074343747246,szzb,-,-,0.157971,2020-03-31T00:00:00,-,001,001,84872601.33,0.1308448907,-,016023,1552275479.81,-,-,2020/3/30 16:15:28,-,10616691.89,82672417.31,-,20670545.61,58916837.69,1745439745.73,-0.143472123882703,000819,-,石油行业,岳阳兴长,2,-,-
80134627,862713779.82,2019-12-31T00:00:00,198333.8,19277559.61,-,-,0.169385,1.184752,150889335.13,688236929.66,131564617.09,0.0466287451293725,cyb,-,-,1.019985,2020-03-31T00:00:00,-,001,001,147055669.07,1.1231742575,-,016041,688236929.66,-,-,2020/3/30 20:45:16,-,9014368.16,43401702.08,-,80475175.79,123783915.54,1018035009.07,0.0773919558752415,300019,-,化工行业,硅宝科技,2,-,-
10000747,1912981207.33,2019-12-31T00:00:00,106960468.59,127846806.15,-,-,-0.095883,-0.08213,455386158.84,1700402826.64,165795547.05,-0.106170675776478,shzb,-,-,-0.296366,2020-03-31T00:00:00,-,001,001,454691118.54,0.0040223501,-,016016,1700402826.64,-,-,2020/3/30 16:32:35,-,9813101.58,93867617.63,-,-,143370492.26,2324346176.03,-0.104810245128573,600798,-,港口水运,宁波海运,2,-,-
80103113,3470513550.52,2019-12-31T00:00:00,59255837.38,31698341.25,-,-,0.095145,0.289557,353954825.15,2636736428.15,291916734.51,0.0777491930597317,zxb,-,-,0.359518,2020-03-31T00:00:00,-,001,001,355540410.65,0.4950778135,-,016022,2636736428.15,-,-,2020/3/30 21:30:45,-,23407525.95,345515337.62,-,207757890.67,256910559.67,3803722198.74,0.0775961579596474,002436,-,电子元件,兴森科技,2,-,-
10000334,2611616825.57,2019-12-31T00:00:00,32571081.26,69836289.19,-,-,0.201403,0.136792,253046878.08,1519585543.98,145277874.94,0.273933121961362,shzb,-,-,0.000328,2020-03-31T00:00:00,-,001,001,252514350.78,-0.0669121075,-,016024,1519585543.98,-,-,2020/3/30 17:01:37,-,34750334.88,204805691.32,-,690511076.08,140762013.31,2915700774.85,0.212039575596442,600488,-,医药制造,天药股份,2,-,-
10001290,155791000000.0,2019-12-31T00:00:00,7460000000.0,975000000.0,-,-,0.074494,-0.201297,4070000000.0,135668000000.0,2651000000.0,0.0548544859384355,shzb,-,-,-0.111297,2020-03-31T00:00:00,-,001,001,3202000000.0,-0.1669513237,-,016001,135668000000.0,-,-,2020/3/30 20:12:35,-,348000000.0,4040000000.0,-,7923000000.0,1951000000.0,154322000000.0,0.074154003144047,600029,-,民航机场,南方航空,2,-,-
80474381,907714919.23,2019-12-31T00:00:00,5684685.1,16889907.1,-,-,0.08946,2.832456,102580507.24,658441956.86,85415589.25,-0.0634413515276105,zxb,-,-,3.557435,2020-03-31T00:00:00,-,001,001,103627745.46,9.2417538,-,016041,658441956.86,-,-,2020/3/30 20:47:46,-,6798231.79,56982522.34,-,142044027.7,83952057.58,1016051923.6,-0.012676644479118,002909,-,化工行业,集泰股份,2,-,-
10002135,91158975000.0,2019-12-31T00:00:00,7118246000.0,1710728000.0,-,-,0.022095,0.260704,4687994000.0,79162457000.0,1065806000.0,0.00516157813697687,shzb,-,-,-0.136796,2020-03-31T00:00:00,-,001,001,5150792000.0,1.0083167822,-,016007,79162457000.0,-,-,2020/3/30 17:25:36,-,1304634000.0,3493347000.0,-,50645000.0,2298384000.0,95453055000.0,0.00372229246363115,601991,-,电力行业,大唐发电,2,-,-
10000330,11288949709.94,2019-12-31T00:00:00,135615626.63,122312608.02,-,-,-0.062557,1.292637,143470028.19,9422283773.1,53882695.74,-0.0778217437486397,shzb,-,-,1.1262,2020-03-31T00:00:00,-,001,001,127242708.15,-0.3243412669,-,016040,9422283773.1,-,-,2020/3/30 21:34:17,-,41743721.2,553753578.32,-,488307050.89,-667030717.76,11245612517.24,-0.0542546953085805,600458,-,材料行业,时代新材,2,-,-
10001326,76906488000.0,2019-12-31T00:00:00,1248801000.0,398069000.0,-,-,-0.338215,-0.028191,4055803000.0,66337117000.0,2617765000.0,-0.283659682786532,szzb,-,-,-0.245212,2020-03-31T00:00:00,-,001,001,3976839000.0,-0.8518832059,-,016022,66337117000.0,-,127490000.0,2020/3/30 21:07:11,-,330588000.0,1895088000.0,-,2857489000.0,235117750.0,75077806000.0,-0.323599820671448,000100,-,电子元件,TCL科技,2,127490000.0,-
80287931,1424597668.63,2019-12-31T00:00:00,-4547297.69,49454352.38,-,-,0.222575,0.113954,346426076.51,1083250464.25,296971724.13,0.264707303164566,shzb,-,-,0.113893,2020-03-31T00:00:00,-,001,001,333719198.48,0.0757832712,-,016012,1083250464.25,-,-,2020/3/30 23:36:49,-,15339150.73,63906612.2,-,240888678.81,260174486.31,1727329107.54,0.258573638814367,603317,-,食品饮料,天味食品,2,-,-
10000897,9662648641.42,2019-12-31T00:00:00,81486158.49,58363940.75,-,-,0.117729,4.312133,439916849.14,8261730337.85,375607752.77,0.118499849787535,szzb,-,-,7.922595,2020-03-31T00:00:00,-,001,001,467526706.85,3.4971885031,-,016014,8261730337.85,-,-,2020/3/30 20:31:40,-,38102895.34,402457791.98,-,503924867.26,326089004.98,10146008170.91,0.103701461141347,000555,-,电子信息,神州信息,2,-,-
10000667,38804337703.62,2019-12-31T00:00:00,1215038576.59,758785085.47,-,-,0.50915,0.927574,5033900266.78,30314615494.92,4371456570.63,0.448859854393029,szzb,-,-,1.164241,2020-03-31T00:00:00,-,001,001,5013923089.59,1.3582426004,-,016043,30314615494.92,-,-,2020/3/30 23:45:21,-,359416858.07,1619601112.7,-,3780017353.78,3514297528.88,43307395375.43,0.445892166908192,000157,-,机械行业,中联重科,2,-,-
80124550,6450505229.45,2019-12-31T00:00:00,123164217.26,174430137.33,-,-,-0.117312,-0.66837,271172079.16,5805672830.97,81942292.2,-0.0162750483696966,zxb,-,-,-0.802893,2020-03-31T00:00:00,-,001,001,241966478.75,-0.8985378254,-,016017,5805672830.97,-,-,2020/3/30 21:15:43,-,39449947.71,385798236.83,-,-,37414580.41,6649851992.27,-0.0269579429699811,002285,-,房地产,世联行,2,-,-
80121813,376184459.95,2019-12-31T00:00:00,9151612.73,3691876.07,-,-,0.794447,3.455228,34011990.78,290481838.56,30039092.35,0.810268913080653,cyb,-,-,6.848889,2020-03-31T00:00:00,-,001,001,30941269.18,20.9249288907,-,016035,290481838.56,-,-,2020/3/30 21:09:14,-,2971308.6,32275598.84,-,18129466.16,24480873.08,406552174.51,0.689347850567287,300680,-,汽车行业,隆盛科技,2,-,-
10001409,851536019.01,2019-12-31T00:00:00,112919220.77,19240973.81,-,-,0.566802,0.850791,72829230.59,469754666.23,76308602.64,0.576877050622467,zxb,-,-,0.191411,2020-03-31T00:00:00,-,001,001,73749717.18,1.5157709306,-,016034,469754666.23,-,-,2020/3/30 20:48:47,-,19413192.56,186212192.01,-,20280910.81,11431073.66,807878768.7,0.399710790238105,002023,-,航天航空,海特高新,2,-,-
80026704,3797327579.71,2019-12-31T00:00:00,36179591.44,52647079.38,-,-,0.203176,0.438949,393283929.25,3197501735.13,330827437.0,0.17252497672588,zxb,-,-,0.488962,2020-03-31T00:00:00,-,001,001,392218892.91,-0.0521008452,-,016021,3197501735.13,-,-,2020/3/30 20:37:31,-,28337443.99,142622745.5,-,134890094.7,198463874.89,4098855380.7,0.210550470755247,002139,-,仪器仪表,拓邦股份,2,-,-
10001078,1821172846.33,2019-12-31T00:00:00,-6381595.5,62399942.46,-,-,0.011144,0.236098,365024247.29,1482247463.22,300663842.49,0.000730873399701687,szzb,-,-,0.266795,2020-03-31T00:00:00,-,001,001,373532820.42,18.9692602068,-,016005,1482247463.22,-,-,2020/3/30 19:53:39,-,22146240.85,281547605.07,-,8533547.4,258245054.51,2138215904.09,-0.0138523341599778,000779,-,工程建设,甘咨询,2,-,-
80098211,1300570674.61,2019-12-31T00:00:00,32692529.09,13892971.81,-,-,0.328666,0.121653,167374223.53,958950301.3,158241466.97,0.393445677035651,,-,-,0.172562,2020-03-31T00:00:00,-,001,001,165269005.25,0.1368167338,-,016059,958950301.3,-,-,2020/3/30 21:34:17,-,13852980.73,136477079.06,-,17643096.45,110989688.86,1446107390.64,0.366787431078646,688122,-,金属制品,西部超导,2,-,-
10001430,450108603.01,2019-12-31T00:00:00,-8340609.81,46625806.35,-,-,0.065259,0.132044,279401506.06,237905352.79,203483569.62,0.0677833963435492,zxb,-,-,0.061849,2020-03-31T00:00:00,-,001,001,289741473.1,0.0639718683,-,016038,237905352.79,-,-,2020/3/30 20:48:02,-,15589727.32,136190877.84,-,68763254.87,203275403.05,722695468.61,0.057049004759674,002033,-,旅游酒店,丽江股份,2,-,-
10000134,756417634.93,2019-12-31T00:00:00,-52734037.58,21601179.06,-,-,0.120208,0.721351,265083538.73,616274683.96,240767471.48,0.0686629533723775,shzb,-,-,0.659445,2020-03-31T00:00:00,-,001,001,265918631.31,0.4090820818,-,016022,616274683.96,-,-,2020/3/30 16:57:06,-,7745237.05,57010941.07,-,32339573.53,123519556.65,878629217.06,0.0822787239528998,600171,-,电子元件,上海贝岭,2,-,-
10000620,28100011964.92,2019-12-31T00:00:00,1658577796.41,2299949441.94,-,-,0.524074,0.154016,6005312916.99,19866037324.07,2378452817.17,0.661856471584252,szzb,-,-,0.152688,2020-03-31T00:00:00,-,001,001,5999143580.39,0.0050870316,-,016017,19866037324.07,-,-,2020/3/30 20:25:08,-,3638389243.98,1592773180.28,-,1344234420.18,1230672788.4,33786623201.85,0.596280949555773,000031,-,房地产,大悦城,2,-,-
10001033,27377126878.1,2019-12-31T00:00:00,151214412.05,118096828.45,-,-,0.074899,-0.427149,1941632478.71,25609859025.25,1823535650.26,0.147447377067457,szzb,-,-,-0.44849,2020-03-31T00:00:00,-,001,001,1950360457.94,-0.5044685762,-,016033,25609859025.25,-,-,2020/3/30 18:21:09,-,148918022.26,171486742.76,-,268294003.99,1669747629.29,29143183753.1,0.155178918781342,000717,-,钢铁行业,韶钢松山,2,-,-
10000741,5422436072.84,2019-12-31T00:00:00,105535869.4,48210630.95,-,-,0.060477,0.341769,294776986.32,4983893960.71,239970407.97,0.0375710385729788,shzb,-,-,0.252174,2020-03-31T00:00:00,-,001,001,301057536.71,0.5626447266,-,016011,4983893960.71,-,-,2020/3/30 19:37:36,-,34265416.97,196827161.63,-,95271736.09,232172516.25,5725813062.1,0.0418402822094208,600792,-,煤炭采选,云煤能源,2,-,-
